AON,DORMANCY_DAY_CNT,UC_TOT_RVN_AMT,VAS_TOT_RVN_AMT,SBRP_TOT_RVN_AMT,VOICE_SBRP_TOT_RVN_AMT,VOICE_TOT_ONNET_OG_RVN_AMT,VOICE_TOT_OFFNET_OG_RVN_AMT,VOICE_TOT_ISD_OG_RVN_AMT,INTERCONNECT_RVN,DATA_SBRP_TOT_RVN_AMT,DATA_UC_TOT_RVN_AMT,VOICE_OG_TOT_USG,VOICE_IC_TOT_USG,DATA_TOT_USG_MB,RVN_AMT,RCHRG_FLAG
53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,9.33,0,1904.762,0,0,9.33,0,21.3333,1904.762,0,235.4,717.7166667,0,1914.092,1
52,0,2811.45,942.86,1902.8572,0,619.57,242.58,0,281.5833,1902.8572,1949.3,28.33333333,105.9666667,1991.078774,5714.3072,1
52,4,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,5,1.47,0,0,0,0,0,0,0,0,1.47,0,0,0.001296997,1.47,0
52,0,3486.07,0,952.381,0,647.23,477.56,0,71.1666,952.381,2361.28,40.75,36.05,1060.221371,4609.871,1
52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,922.89,0,0,0,373.2,186.6,0,95.6666,0,363.09,18.66666667,7.866666667,36.12408257,922.89,1
52,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60146046,0,0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,420.81,0,1036.0381,1036.0381,251.91,158.61,0,0,0,10.29,14.03333333,8.833333333,0.563882828,1513.9881,1
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.047791481,0,0
52,1,37.32,0,0,0,37.32,0,0,235.8333,0,0,1.133333333,18.8,0,37.32,0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,56.84,0,0,0,0,0,0,0,0,56.84,0,0,125.5667009,56.84,0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,229.23,0,951.4286,0,102.27,111.96,0,4,951.4286,0,6.766666667,0.866666667,2661.594251,1180.6586,1
52,8,94.9,0,0,0,0,0,0,0,0,94.9,0,0,1132.240854,94.9,0
52,6,46.65,244.88,0,0,46.65,0,0,0,0,0,1,1.133333333,0.862474442,291.53,0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,203.39,0,993.3336,993.3336,0,203.39,0,0,0,0,15.78333333,0.033333333,0,1196.7236,1
52,3,46.65,0,760.9524,0,46.65,0,0,0,760.9524,0,1.233333333,0,274.0888309,807.6024,1
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,4730.11,0,3369.5238,2418.0952,0,0,0,54.8333,951.4286,4730.11,0.016666667,4.25,1210.59674,8156.7738,1
52,0,2774.17,0,6326.6667,0,415.59,305.29,0,0,6326.6667,2053.29,30.11666667,8.283333333,6671.080649,9386.5367,1
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0.95,0,951.4286,951.4286,0,0,0,0,0,0.95,1.466666667,0.25,903.6226921,952.3786,1
52,4,323.99,0,1379.0476,618.0952,0,27.59,0,0,760.9524,296.4,0.783333333,0,1146.050999,1703.0376,0
52,0,2014.01,0,0,0,138.46,0,0,0,0,1875.55,3.766666667,0.75,189.2010775,2128.29,1
52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,5281.27,0,951.4286,0,55.98,2848.05,0,381.5833,951.4286,2347.24,99.53333333,22.33333333,702.4126406,6346.9786,1
52,0,1880.81,0,0,0,36,241.57,0,3.5,0,1603.24,10.56666667,0.5,301.1843672,1880.81,1
51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,4308.57,0,0,0,1614.37,2694.2,0,96.9166,0,0,151,6.05,0,4422.85,1
51,2,10.78,0,0,0,0,0,0,0,0,10.78,0,0,1.030899048,10.78,0
51,0,979.2,0,0,0,223.47,755.73,0,227.6666,0,0,31.4,47.06666667,0,1093.48,1
51,0,4142.63,0,1332.381,0,2548.23,74.64,0,19,1332.381,1489.76,87.68333333,2.983333333,906.7346716,5589.291,1
51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,104.53,0,657.143,0,0,104.53,0,482,0,0,3.066666667,24.95,0,818.813,1
51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,256.22,0,0,0,256.22,0,0,0,0,0,30.41666667,14.26666667,0,256.22,1
51,5,0,0,0,0,0,0,0,0,0,0,0,0,444.2555904,0,0
51,0,485.16,0,0,0,0,485.16,0,46.5,0,0,15.7,4.95,0,485.16,0
51,1,1085.71,0,0,0,769.13,233.25,83.33,118,0,0,35.4,59.25,0,1085.71,0
51,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,3794.28,0,1521.9048,0,1415.01,1265.99,0,368.6668,1521.9048,1083.28,86.11666667,59.5,7899.048239,5430.4648,1
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,1108.2,0,6731.4287,0,211.44,158.62,0,43.3334,6541.9049,738.14,43.66666667,14.95,8408.104471,8011.0487,1
50,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,18.66,0,665.7143,0,0,18.66,0,0,665.7143,0,0.583333333,0,1525.870892,684.3743,1
50,1,161.9,600,0,0,133.91,27.99,0,3,0,0,42.51666667,1.983333333,0,761.9,0
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,1808.08,428.57,5230.4762,0,111.96,121.29,0,219.635,5040.9524,1574.83,7.383333333,13.26666667,5696.437131,7695.6862,1
50,0,1011.93,0,0,0,0,622.08,0,0.6667,0,374.85,18.68333333,0,37.23568439,1069.07,1
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,13.05,0,0,0,0,0,0,0,0,13.05,0,0,8.450161934,13.05,0
50,0,4479.81,1842.86,0,0,2763.52,1716.29,0,289.6667,0,0,172.1,83.96666667,0.014198303,6722.65,1
50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0,621.45,0,0,0,391.86,214.59,0,144.9167,0,0,19.65,21.36666667,0,678.59,1
50,2,3.43,0,0,0,0,3.43,0,15.3333,0,0,0.633333333,0.766666667,0,3.43,0
50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,9.33,0,0,0,9.33,0,0,0,0,0,0.3,0.75,0,9.33,0
50,0,1167.24,0,3100.0001,0,748.08,102.63,0,0,3100.0001,316.53,28.16666667,5.083333333,2233.0818,4552.9401,1
49,0,817.14,0,1482.8572,0,16.89,116.65,0,15.0834,1103.8096,593.6,4.1,19.33333333,1184.673928,2380.9472,1
49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,68.6667,0,0,5.083333333,21.7,0.002511978,0,0
49,0,0,0,0,0,0,0,0,19.75,0,0,7.233333333,1.316666667,0,0,0
49,0,19.61,0,0,0,0,19.61,0,2.5833,0,0,0.4,0.133333333,32.47091866,19.61,0
49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,8.93,0,0,0,0,8.93,0,5,0,0,0.15,0.25,1214.821156,8.93,0
49,2,94.9,0,0,0,0,94.9,0,4.6667,0,0,3.066666667,0.233333333,2142.17086,94.9,0
49,1,1240.51,0,760.9524,0,223.92,811.71,0,655.5833,760.9524,54.88,36.03333333,78.23333333,369.3395567,2001.4624,1
49,0,0,0,0,0,0,0,0,51,0,0,2.216666667,2.783333333,0.023565292,0,0
49,0,1878.3,0,1329.5238,0,578.46,18.66,0,107.6666,1329.5238,1266.18,18.68333333,14.36666667,1362.284514,3436.3838,1
49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,134.29,0,760.9524,0,131.57,0,0,0,760.9524,2.72,4.183333333,0,332.1728954,952.3824,1
49,0,403.8,0,2282.8572,0,46.15,171.61,0,36.5833,2282.8572,186.04,7.216666667,52.13333333,12242.23697,2858.0772,1
49,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,957.52,0,7281.9047,261.9048,151.65,0,0,81.3333,7020,805.87,42.73333333,8.133333333,6814.397128,8572.7447,1
49,0,472.17,0,0,0,0,457.17,0,98.75,0,0,16.93333333,5.383333333,0.205471992,472.17,0
49,5,0,0,0,0,0,0,0,84.3333,0,0,1.066666667,4.7,555.5605116,0,0
49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,7,94.89,0,0,0,37.32,56.37,0,19,0,1.2,7.316666667,2.683333333,2119.768623,94.89,0
49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,762.29,0,0,0,0,0,0,0,0,762.29,0,0,109.9053459,762.29,0
49,0,1572.26,0,3664.762,999.0476,350.84,223.93,0,30.9999,2665.7144,487.49,512.2833333,34.51666667,1536.29878,5465.582,1
49,8,94.9,0,0,0,0,0,0,45.3333,0,47.25,1.066666667,2.266666667,70.66439819,94.9,0
49,0,0.95,0,760.9524,0,0,0,0,0,760.9524,0.95,0.15,0,2803.132555,761.9024,0
49,0,337.55,700,0,0,133.05,0,0,28,0,204.5,4.366666667,14.78333333,139.1524591,1094.69,1
48,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,1287.09,0,1904.762,0,46.66,589.17,0,0,1904.762,651.26,48.45,11.15,1739.263209,3363.272,1
48,0,2089.92,0,0,0,1866,223.92,0,179.6666,0,0,71.18333333,106.8,0,2089.92,0
48,8,199.05,0,0,0,74.64,124.41,0,0,0,0,6.366666667,0,0,199.05,0
48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,1793.88,57.14,476.1905,0,475.86,625.11,0,12,476.1905,692.91,38.88333333,5.316666667,1190.105044,2465.3005,1
48,0,2040.18,0,591.4287,0,631.96,1018.22,0,89.6666,0,0,53.7,51.76666667,0,2803.0287,1
48,0,3614.55,400,2735.2381,261.9048,0,0,0,0,2473.3334,3614.55,0,0.45,2411.051604,6749.7881,1
48,0,1277.32,0,952.381,0,1156.03,121.29,0,79.4167,952.381,0,80.56666667,25.05,8.909089088,2343.981,1
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0.070696831,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0.716666667,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,688.8145733,0,0
48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,618.0952,0,0,0,0,55.9167,618.0952,0,2.833333333,5.5,3.171061516,618.0952,0
47,3,0,0,0,0,0,0,0,0,0,0,0,0,1333.15132,0,0
47,0,2662.07,0,0,0,18.67,0,0,0,0,2643.4,0.6,34.93333333,956.5079737,2719.21,1
47,0,859.06,0,1045.7142,1045.7142,513.13,195.93,0,42.9166,0,0,189,70,317.1771736,1961.9142,1
47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,261.24,0,0,0,214.59,46.65,0,36,0,0,7.083333333,5.85,0,261.24,0
47,0,919.49,0,2140,0,0,183.79,0,240.9166,2140,735.7,232.2,76.03333333,12795.20938,3230.91,1
47,2,149.75,0,951.4286,0,0,0,0,0,951.4286,149.75,0,0,44.17900181,1101.1786,1
47,0,1012.23,0,3195.2382,0,0,214.59,0,204.3334,3195.2382,797.64,6.166666667,10.23333333,3361.164886,4207.4682,1
47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,58.67,0,0,0,0,58.67,0,20.6667,0,0,32,1.616666667,2038.935168,58.67,0
47,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,15,0,0,1.066666667,0.75,1692.390597,0,0
47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,279.9,0,0,0,279.9,0,0,0,0,0,8.6,2.7,0,279.9,0
47,0,0,0,0,0,0,0,0,9.3333,0,0,2.35,0,705.4233866,0,0
47,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,391.86,0,0,0,177.27,214.59,0,165.75,0,0,13.26666667,11.76666667,0,391.86,1
46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,1443.24,0,0,0,475.83,793.05,0,248.5,0,129.36,37.7,37.05,0.337408066,1443.24,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,1634.391089,0,0
46,0,592.39,0,1254.2857,0,28,0,0,0,1254.2857,564.39,0.883333333,6.283333333,781.4438419,1960.9557,1
46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,3136.52,0,1427.6191,0,18.66,74.64,0,0,1427.6191,3043.22,2.833333333,4.3,1478.23864,4587.9491,1
46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,1095.24,0,4565.7144,0,0,0,0,0,4565.7144,1095.24,0,0.35,8586.423928,5718.0944,1
46,0,1820.22,0,0,0,0,1808.46,0,494.6667,0,11.76,61.55,30.33333333,0.018770218,1877.36,1
46,3,2738.8,489.79,0,0,0,83.97,0,206,0,2654.83,2.683333333,10.3,263.9940062,3285.73,1
46,0,0,0,0,0,0,0,0,0,0,0,17.86666667,0.183333333,501.3682079,0,0
46,4,0,0,0,0,0,0,0,0,0,0,0,0,114.9342518,0,0
46,0,1.9,0,1902.8572,0,0,0,0,49.0001,1902.8572,1.9,24.61666667,5.05,2419.870186,1904.7572,1
46,1,121.29,0,0,0,121.29,0,0,0,0,0,3.583333333,2.166666667,0.007596016,121.29,0
46,0,248.26,489.79,3092.3809,0,27.99,0,0,22,3092.3809,220.27,0.75,2.5,3290.47534,3887.5709,1
45,5,0,0,0,0,0,0,0,0,0,0,0,0,2023.883705,0,0
45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,0,0,0,0,0,0,0,0,0,0,4.533333333,7.288228989,0,0
45,0,0,0,0,0,0,0,0,0,0,0,17.03333333,20.9,90.50879478,0,0
45,0,530.86,0,4756.1905,0,9.33,158.61,0,72.5833,4756.1905,362.92,4.866666667,8.016666667,17461.77215,5287.0505,1
45,0,136.18,0,2663.8096,0,0,0,0,21,2663.8096,136.18,0,1.05,2959.611394,2799.9896,1
45,0,0,0,0,0,0,0,0,0,0,0,9.233333333,0,2014.755734,0,0
45,0,299.51,400,0,0,0,55.98,0,88.75,0,243.53,1.583333333,5.916666667,24.08267879,699.51,0
45,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,0,667,0,0,0,0,0,0,0,0,0,0,0,667,0
45,3,846.72,0,3998.0952,1142.8571,251.91,309.81,0,92.8333,2855.2381,0,69.88333333,102.4,961.4780979,4844.8152,1
45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2785.14,0,0,0,1265.8,1390.17,0,498.25,0,114.17,89.08333333,65.96666667,735.6348276,2785.14,1
45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,760.9524,0,0,0,0,0,760.9524,0,0,0,0.767212868,760.9524,0
44,0,9508.27,0,0,0,0,37.32,83.33,39.4082,0,9387.62,1.266666667,1.35,933.5429497,9508.27,1
44,0,0,0,1521.9048,0,0,0,0,0,1521.9048,0,0,0,1698.622265,1521.9048,1
44,9,0,0,0,0,0,0,0,0,0,0,0,0,0.080033302,0,0
44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,94.91,0,0,0,0,0,0,21.3333,0,94.91,20.3,2.216666667,2080.25959,94.91,0
44,0,92.45,0,0,0,0,0,0,12.6667,0,92.45,0.716666667,0.633333333,2144.969899,92.45,0
44,0,229.18,0,760.9524,0,49.93,63.62,0,56.9166,760.9524,115.63,38.01666667,11.21666667,2774.376808,1047.2724,1
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6,0,0,0,0,0,0,0,0,0,0,4.85,8.833333333,0,0,0
44,0,45.25,612.23,0,0,14.7,0,0,0,0,30.55,0.533333333,0,3.713407516,657.48,1
44,5,0,0,0,0,0,0,0,0,0,0,8.283333333,0.733333333,180.2547121,0,0
44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4,87.2,0,0,0,0,0,0,100.3333,0,87.2,11.16666667,5.566666667,2056.296787,87.2,0
44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,615.78,0,0,0,615.78,0,0,0,0,0,18.2,17.3,166.9778805,615.78,0
44,1,130.22,0,618.0952,618.0952,0,0,0,0,0,130.22,5.166666667,0,2081.895499,748.3152,0
44,8,0,0,0,0,0,0,0,7.75,0,0,0.35,0.883333333,933.4347687,0,0
44,0,496.88,0,0,0,345.21,121.29,0,639.5,0,30.38,15.3,112.4333333,2.865122795,496.88,1
44,2,94.9,0,0,0,0,0,0,0,0,94.9,2,0,2141.175182,94.9,0
44,1,427.06,0,0,0,46.65,380.41,0,595.4167,0,0,14.05,47.7,0,427.06,0
44,5,0.95,0,760.9524,0,0,0.95,0,0,760.9524,0,1.566666667,1.133333333,2699.529832,761.9024,0
43,8,0,0,0,0,0,0,0,0,0,0,0,0,433.3519764,0,0
43,5,761.93,0,0,0,104,0,0,0,0,657.93,8.45,9.766666667,65.97401047,761.93,0
43,2,388.42,428.57,0,0,102.63,285.79,0,23.75,0,0,11.98333333,2.15,0,816.99,0
43,2,0.95,0,760.9524,0,0.95,0,0,0,760.9524,0,7.983333333,0.266666667,1849.280184,761.9024,0
43,1,2029.57,0,0,0,149.01,1785.77,0,0,0,34.79,66.28333333,0,3.182780266,2086.71,1
43,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,4008.99,0,1807.619,0,130.62,0,0,47.25,1807.619,3878.37,9.333333333,1.883333333,2337.24212,5816.609,1
43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,46.65,0,903.8095,0,27.99,18.66,0,271.9167,903.8095,0,1.1,17.86666667,358.2498655,950.4595,1
43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,1219.22,0,857.1429,0,765.06,102.63,0,0,857.1429,141.53,30.01666667,159.7166667,304.3824205,2100.1729,1
43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,7,0,0,0,0,0,0,0,38.8333,0,0,18.83333333,2.833333333,58.15590763,0,0
43,7,0,0,0,0,0,0,0,0,0,0,0,1.133333333,0,0,0
43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,66.56,0,0,0,0,0,0,0,0,66.56,0,0,1603.929565,66.56,0
43,0,0.95,0,760.9524,0,0,0.01,0,7.75,760.9524,0.94,0.566666667,0.516666667,2977.406155,761.9024,0
43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,269.04,0,5093.3335,522.8571,219.04,0,0,0,4570.4764,0,588.8666667,490.3666667,726.9040403,5419.5135,1
43,7,94.89,0,0,0,0,0,0,0,0,94.89,1.45,0,2148.313675,94.89,0
43,2,94.9,0,0,0,0,0,0,60,0,94.9,17.13333333,20.2,2043.639123,94.9,0
43,0,326.55,750.48,951.4286,0,37.32,289.23,0,962.7782,951.4286,0,11.11666667,36.25,728.0359974,2028.4586,1
43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,94.91,0,0,0,0,0.01,0,160.6667,0,94.9,0.85,8.05,2034.718322,94.91,0
43,0,129.66,0,0,0,0,129.66,0,102.75,0,0,146.3,94.21666667,0,129.66,0
43,0,2141.22,600,4091.4286,0,111.97,344.56,0,89.75,4091.4286,1684.69,34.31666667,13.21666667,3692.309182,7004.0686,1
43,1,0,0,476.1905,0,0,0,0,8.5,476.1905,0,4.35,0.566666667,1813.52212,476.1905,0
43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0.783333333,0,0,0
43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,367.27,0,1475.2381,522.8571,0,0,0,0,952.381,362.14,108.6,68.55,928.2856064,1899.6481,1
43,0,4477.56,428.57,952.381,0,0,4477.56,0,3462.0833,952.381,0,160.0666667,218.9,975.2223024,5915.651,1
43,0,3687.64,0,3234.2858,0,2732.44,685.2,0,91.0834,3234.2858,0,134,46.2,4066.918863,7306.9258,1
43,0,1708.11,0,952.381,0,1493.52,214.59,0,31.3333,952.381,0,93.53333333,143.4,887.4454536,2660.491,1
43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,1,0,0,618.0952,618.0952,0,0,0,13,0,0,21.01666667,3.183333333,2070.054783,618.0952,0
43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,12.5,0,0,0,0.833333333,0.001047134,0,0
42,3,0,0,0,0,0,0,0,105,0,0,7.916666667,5.25,55.0280056,0,0
42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,1698.13,0,760.9524,0,0,107.4,0,97.8334,760.9524,1590.73,3.333333333,28.01666667,1513.827293,2573.3624,1
42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,971.43,0,0,0,65.31,0,0,0,0,876.12,2.166666667,15.93333333,87.75984764,1028.57,1
42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,853.9,0,0,0,0,808.9,0,0,0,0,32.18333333,0,0,853.9,0
42,0,391.86,0,3043.8096,0,382.53,9.33,0,15.1667,3043.8096,0,11.85,1.7,9607.216619,3435.6696,1
42,0,1003.98,0,665.7143,0,0,988.98,0,79.25,665.7143,0,207.9666667,136.9833333,0.002778053,1669.6943,1
42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,1539.001261,0,0
42,5,761.9,0,0,0,0,0,0,0,0,761.9,15.16666667,2.333333333,2166.467907,761.9,0
42,2,0,0,760.9524,0,0,0,0,0,760.9524,0,0,0,701.5712328,760.9524,0
42,7,0.95,0,760.9524,0,0,0.01,0,0,760.9524,0.94,1.3,0,1422.893191,761.9024,0
42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,5800.98,0,3900.9525,0,27.99,28,0,174.1666,3900.9525,5744.99,1.816666667,11.73333333,4423.811028,9782.8825,1
42,0,2608.44,0,0,0,18.66,469.76,0,1466.3333,0,2090.02,14.81666667,114.65,206.5040894,2722.72,1
42,4,94.9,667,0,0,0,0,0,0,0,94.9,2.083333333,0.45,2197.011201,761.9,0
41,9,0,667,0,0,0,0,0,0,0,0,0,0,0,667,0
41,0,1567.23,0,952.381,0,84,658.07,749.97,175.3334,952.381,75.19,32.65,11.76666667,914.9443521,2519.611,1
41,0,294.28,300,5154.2858,475.2381,153.33,80.95,0,47.3333,4679.0477,0,69.73333333,31.13333333,5492.941387,5862.8458,1
41,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,0,0,0,0,0,0,0,21.3333,0,0,19.8,5.616666667,2037.788356,0,0
41,4,0,667,0,0,0,0,0,0,0,0,0,0,0,667,0
41,1,139.95,0,0,0,0,139.95,0,23.4597,0,0,3.45,1.166666667,424.7707376,139.95,1
41,6,755.04,0,0,0,0,0,0,0,0,755.04,8.566666667,0,2046.64229,755.04,0
41,0,94.9,0,0,0,79.9,0,0,0,0,0,46.31666667,130.1,654.536314,94.9,0
41,0,429.18,0,761.9048,761.9048,363.87,65.31,0,49.75,0,0,17.36666667,30.93333333,0,1191.0848,0
41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,0,667,0,0,0,0,0,0,0,0,0,0,0,667,0
41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4,0,667,0,0,0,0,0,0,0,0,0,0,0,667,0
41,7,0.94,0,951.4286,0,0,0,0,0,951.4286,0.94,0,0,997.4532204,952.3686,1
41,0,0,0,760.9524,0,0,0,0,0,760.9524,0,0,0,17.67557144,760.9524,0
41,0,1386.87,0,0,0,46.65,1329.93,0,2179.2501,0,10.29,43.05,140.4666667,0.024991989,1444.01,1
41,0,0,0,951.4286,951.4286,0,0,0,0,0,0,262.65,157.6,210.208683,951.4286,1
41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
